"Username","participant ethnicity","Response.RT","Response.JOL","Stimuli.Stimuli.Notes_2.1","Stimuli.Stimuli.Notes_3.1","key.1","Target_Ethnicity","scored"
"5a4ff22bacc75b000179b0e9","White",3656,"25","F","L","OLD","B",0
"5a4ff22bacc75b000179b0e9","White",3943,"40","F","H","OLD","B",1
"5a4ff22bacc75b000179b0e9","White",3770,"10","M","H","OLD","W",1
"5a4ff22bacc75b000179b0e9","White",3609,"5","F","L","OLD","W",1
"5a4ff22bacc75b000179b0e9","White",3679,"27","F","L","OLD","W",0
"5a4ff22bacc75b000179b0e9","White",4428,"87","M","H","OLD","W",1
"5a4ff22bacc75b000179b0e9","White",3067,"5","F","H","OLD","W",1
"5a4ff22bacc75b000179b0e9","White",3369,"27","F","L","OLD","B",1
"5a4ff22bacc75b000179b0e9","White",4147,"26","F","L","OLD","B",1
"5a4ff22bacc75b000179b0e9","White",3818,"47","M","H","OLD","B",1
"5a4ff22bacc75b000179b0e9","White",3323,"10","F","L","OLD","W",1
"5a4ff22bacc75b000179b0e9","White",3131,"16","F","L","OLD","B",0
"5a4ff22bacc75b000179b0e9","White",4859,"26","F","L","OLD","B",1
"5a4ff22bacc75b000179b0e9","White",3150,"5","F","H","OLD","B",0
"5a4ff22bacc75b000179b0e9","White",4529,"49","F","L","OLD","B",1
"5a4ff22bacc75b000179b0e9","White",3142,"25","M","H","OLD","B",0
"5a4ff22bacc75b000179b0e9","White",3113,"26","M","H","OLD","B",1
"5a4ff22bacc75b000179b0e9","White",4140,"25","F","L","OLD","B",0
"5a4ff22bacc75b000179b0e9","White",3822,"18","F","L","OLD","W",1
"5a4ff22bacc75b000179b0e9","White",3600,"10","F","H","OLD","W",0
"5a4ff22bacc75b000179b0e9","White",3167,"5","F","H","OLD","W",1
"5a4ff22bacc75b000179b0e9","White",3471,"46","F","H","OLD","B",0
"5a4ff22bacc75b000179b0e9","White",3499,"18","F","H","OLD","B",1
"5a4ff22bacc75b000179b0e9","White",3519,"20","F","H","OLD","B",0
"5a4ff22bacc75b000179b0e9","White",3737,"25","M","L","OLD","W",1
"5a4ff22bacc75b000179b0e9","White",3729,"35","M","L","OLD","W",0
"5a4ff22bacc75b000179b0e9","White",3543,"35","M","H","OLD","B",0
"5a4ff22bacc75b000179b0e9","White",3201,"5","F","H","OLD","W",0
"5a4ff22bacc75b000179b0e9","White",3840,"5","F","H","OLD","W",0
"5a4ff22bacc75b000179b0e9","White",3800,"15","M","L","OLD","W",0
"5a4ff22bacc75b000179b0e9","White",3690,"10","M","L","OLD","W",1
"5a4ff22bacc75b000179b0e9","White",3585,"17","F","L","OLD","W",0
"5a4ff22bacc75b000179b0e9","White",4001,"16","M","H","OLD","B",0
"5a4ff22bacc75b000179b0e9","White",3088,"45","F","L","OLD","B",1
"5a4ff22bacc75b000179b0e9","White",7107,"25","M","L","OLD","W",1
"5a54f0daac562400015388da","White",3490,"10","M","H","OLD","B",0
"5a54f0daac562400015388da","White",5245,"30","F","H","OLD","B",1
"5a54f0daac562400015388da","White",2991,"5","M","H","OLD","B",0
"5a54f0daac562400015388da","White",8657,"45","F","L","OLD","B",1
"5a54f0daac562400015388da","White",3618,"10","M","L","OLD","W",0
"5a54f0daac562400015388da","White",4645,"56","F","L","OLD","W",1
"5a54f0daac562400015388da","White",5149,"30","F","L","OLD","B",1
"5a54f0daac562400015388da","White",2775,"5","F","H","OLD","B",0
"5a54f0daac562400015388da","White",4562,"20","F","L","OLD","B",1
"5a54f0daac562400015388da","White",4355,"2","F","H","OLD","B",0
"5a54f0daac562400015388da","White",3307,"5","M","L","OLD","W",0
"5a54f0daac562400015388da","White",5937,"55","M","H","OLD","W",1
"5a54f0daac562400015388da","White",4269,"15","M","L","OLD","W",1
"5a54f0daac562400015388da","White",2771,"5","M","H","OLD","B",1
"5a54f0daac562400015388da","White",2884,"26","F","L","OLD","B",1
"5a54f0daac562400015388da","White",4958,"55","M","H","OLD","W",1
"5a54f0daac562400015388da","White",4333,"22","F","H","OLD","B",0
"5a54f0daac562400015388da","White",4137,"55","M","H","OLD","W",1
"5a54f0daac562400015388da","White",5612,"66","F","L","OLD","W",1
"5a54f0daac562400015388da","White",2783,"25","F","H","OLD","W",1
"5a54f0daac562400015388da","White",4251,"50","M","L","OLD","W",1
"5a54f0daac562400015388da","White",2860,"20","F","H","OLD","B",1
"5a54f0daac562400015388da","White",6435,"70","F","L","OLD","B",1
"5a54f0daac562400015388da","White",2628,"2","F","L","OLD","B",0
"5a54f0daac562400015388da","White",3431,"20","F","H","OLD","W",1
"5a54f0daac562400015388da","White",4228,"45","M","H","OLD","W",1
"5a54f0daac562400015388da","White",4287,"13","F","L","OLD","W",0
"5a54f0daac562400015388da","White",5341,"60","M","H","OLD","W",1
"5a54f0daac562400015388da","White",2899,"35","F","H","OLD","W",1
"5a54f0daac562400015388da","White",3323,"3","F","L","OLD","B",0
"5a54f0daac562400015388da","White",4474,"34","M","L","OLD","W",1
"5a54f0daac562400015388da","White",3468,"13","F","H","OLD","W",0
"5a54f0daac562400015388da","White",4468,"2","F","L","OLD","W",1
"5a54f0daac562400015388da","White",4201,"25","F","L","OLD","B",1
"5a54f0daac562400015388da","White",3508,"5","M","H","OLD","B",1
"5a54f0daac562400015388da","White",3061,"10","M","H","OLD","B",1
"5a54f0daac562400015388da","White",3882,"57","F","L","OLD","W",1
"5a54f0daac562400015388da","White",2864,"25","F","H","OLD","W",1
"5a54f0daac562400015388da","White",5618,"55","F","L","OLD","B",1
"5a54f0daac562400015388da","White",4031,"40","F","L","OLD","B",0
"5a90460d1eda41000135f918","White",2581,"30","M","L","OLD","W",1
"5a90460d1eda41000135f918","White",2664,"20","F","H","OLD","W",1
"5a90460d1eda41000135f918","White",2871,"20","M","L","OLD","W",0
"5a90460d1eda41000135f918","White",2588,"40","F","H","OLD","W",1
"5a90460d1eda41000135f918","White",3149,"20","M","H","OLD","W",1
"5a90460d1eda41000135f918","White",3104,"30","M","H","OLD","B",1
"5a90460d1eda41000135f918","White",2647,"30","F","H","OLD","W",0
"5a90460d1eda41000135f918","White",2569,"30","M","H","OLD","W",0
"5a90460d1eda41000135f918","White",2938,"30","M","H","OLD","W",0
"5a90460d1eda41000135f918","White",2708,"30","F","L","OLD","B",1
"5a90460d1eda41000135f918","White",2846,"40","F","L","OLD","B",1
"5a90460d1eda41000135f918","White",2577,"30","F","L","OLD","B",1
"5a90460d1eda41000135f918","White",2557,"30","F","L","OLD","B",0
"5a90460d1eda41000135f918","White",3903,"26","F","L","OLD","B",1
"5a90460d1eda41000135f918","White",3193,"50","F","H","OLD","W",1
"5a90460d1eda41000135f918","White",3195,"40","F","H","OLD","W",0
"5a90460d1eda41000135f918","White",2726,"60","F","L","OLD","B",1
"5a90460d1eda41000135f918","White",2782,"40","F","L","OLD","B",0
"5a90460d1eda41000135f918","White",2563,"30","F","L","OLD","B",0
"5a90460d1eda41000135f918","White",2753,"30","F","L","OLD","W",1
"5a90460d1eda41000135f918","White",3042,"40","F","L","OLD","W",1
"5a90460d1eda41000135f918","White",2755,"30","F","L","OLD","W",0
"5a90460d1eda41000135f918","White",2714,"20","F","L","OLD","W",0
"5a90460d1eda41000135f918","White",3541,"50","F","L","OLD","W",1
"5a90460d1eda41000135f918","White",2509,"60","M","L","OLD","W",1
"5a90460d1eda41000135f918","White",2640,"30","M","L","OLD","W",0
"5a90460d1eda41000135f918","White",2802,"20","M","L","OLD","W",0
"5a90460d1eda41000135f918","White",2554,"30","F","L","OLD","B",0
"5a90460d1eda41000135f918","White",2756,"40","F","L","OLD","B",0
"5a90460d1eda41000135f918","White",4149,"30","F","H","OLD","B",1
"5a90460d1eda41000135f918","White",2708,"20","F","H","OLD","B",0
"5a90460d1eda41000135f918","White",2554,"30","F","H","OLD","B",1
"5a90460d1eda41000135f918","White",5503,"40","F","H","OLD","B",1
"5a90460d1eda41000135f918","White",8311,"30","F","H","OLD","B",0
"5a90460d1eda41000135f918","White",2704,"20","M","H","OLD","B",1
"5a90460d1eda41000135f918","White",2697,"30","M","H","OLD","B",0
"5a90460d1eda41000135f918","White",2624,"30","M","H","OLD","B",0
"5a90460d1eda41000135f918","White",2567,"40","M","H","OLD","B",1
"5a90460d1eda41000135f918","White",2543,"20","M","H","OLD","W",1
"5a90460d1eda41000135f918","White",2674,"50","M","H","OLD","W",0
"5ad93bf180491c000142d5db","White",2572,"40","F","L","OLD","B",1
"5ad93bf180491c000142d5db","White",2571,"70","F","L","OLD","B",1
"5ad93bf180491c000142d5db","White",2954,"40","F","L","OLD","B",1
"5ad93bf180491c000142d5db","White",2871,"40","F","H","OLD","W",1
"5ad93bf180491c000142d5db","White",2954,"80","M","H","OLD","W",1
"5ad93bf180491c000142d5db","White",3779,"50","F","H","OLD","W",1
"5ad93bf180491c000142d5db","White",3191,"60","F","L","OLD","B",1
"5ad93bf180491c000142d5db","White",3047,"40","F","L","OLD","B",1
"5ad93bf180491c000142d5db","White",2985,"60","M","H","OLD","W",1
"5ad93bf180491c000142d5db","White",2815,"30","F","H","OLD","B",1
"5ad93bf180491c000142d5db","White",2547,"40","F","H","OLD","B",1
"5ad93bf180491c000142d5db","White",2748,"60","F","L","OLD","B",1
"5ad93bf180491c000142d5db","White",2932,"40","F","H","OLD","B",1
"5ad93bf180491c000142d5db","White",2891,"50","M","H","OLD","W",1
"5ad93bf180491c000142d5db","White",2745,"40","M","H","OLD","W",1
"5ad93bf180491c000142d5db","White",2726,"30","F","H","OLD","W",1
"5ad93bf180491c000142d5db","White",2927,"40","M","H","OLD","B",1
"5ad93bf180491c000142d5db","White",3821,"40","F","L","OLD","W",1
"5ad93bf180491c000142d5db","White",2794,"40","F","H","OLD","B",1
"5ad93bf180491c000142d5db","White",2901,"50","F","L","OLD","B",0
"5ad93bf180491c000142d5db","White",2950,"40","F","L","OLD","B",0
"5ad93bf180491c000142d5db","White",3336,"60","F","L","OLD","B",1
"5ad93bf180491c000142d5db","White",2823,"30","M","H","OLD","W",1
"5ad93bf180491c000142d5db","White",2569,"70","M","L","OLD","W",1
"5ad93bf180491c000142d5db","White",2949,"60","M","L","OLD","W",1
"5ad93bf180491c000142d5db","White",4082,"50","M","H","OLD","B",1
"5ad93bf180491c000142d5db","White",3169,"40","F","L","OLD","W",1
"5ad93bf180491c000142d5db","White",2926,"40","F","H","OLD","W",1
"5ad93bf180491c000142d5db","White",2956,"60","F","L","OLD","W",1
"5ad93bf180491c000142d5db","White",2759,"40","F","H","OLD","W",1
"5ad93bf180491c000142d5db","White",2976,"50","F","H","OLD","B",0
"5ad93bf180491c000142d5db","White",3347,"50","M","H","OLD","B",1
"5ad93bf180491c000142d5db","White",4528,"65","M","L","OLD","W",1
"5ad93bf180491c000142d5db","White",2949,"50","M","H","OLD","B",1
"5ad93bf180491c000142d5db","White",2797,"40","M","L","OLD","W",1
"5ad93bf180491c000142d5db","White",3710,"50","M","H","OLD","B",0
"5ad93bf180491c000142d5db","White",2866,"40","F","L","OLD","W",1
"5ad93bf180491c000142d5db","White",2896,"40","F","L","OLD","W",1
"5ad93bf180491c000142d5db","White",4749,"80","F","L","OLD","B",1
"5ad93bf180491c000142d5db","White",2691,"40","M","L","OLD","W",1
"5aea88ec1aff900001cc0e55","White",9085,"15","M","L","OLD","W",1
"5aea88ec1aff900001cc0e55","White",2851,"55","M","H","OLD","B",0
"5aea88ec1aff900001cc0e55","White",4524,"78","M","L","OLD","W",0
"5aea88ec1aff900001cc0e55","White",3509,"30","M","H","OLD","B",0
"5aea88ec1aff900001cc0e55","White",6287,"20","M","H","OLD","W",1
"5aea88ec1aff900001cc0e55","White",5356,"60","M","H","OLD","W",1
"5aea88ec1aff900001cc0e55","White",3447,"15","M","L","OLD","W",0
"5aea88ec1aff900001cc0e55","White",4273,"56","F","H","OLD","W",1
"5aea88ec1aff900001cc0e55","White",2530,"80","F","L","OLD","B",1
"5aea88ec1aff900001cc0e55","White",3313,"100","M","H","OLD","B",1
"5aea88ec1aff900001cc0e55","White",3202,"30","M","H","OLD","B",1
"5aea88ec1aff900001cc0e55","White",4873,"20","F","H","OLD","B",0
"5aea88ec1aff900001cc0e55","White",4245,"10","F","H","OLD","W",1
"5aea88ec1aff900001cc0e55","White",6302,"100","F","L","OLD","B",1
"5aea88ec1aff900001cc0e55","White",7253,"18","M","H","OLD","W",0
"5aea88ec1aff900001cc0e55","White",4698,"70","F","L","OLD","W",1
"5aea88ec1aff900001cc0e55","White",3470,"45","M","L","OLD","W",1
"5aea88ec1aff900001cc0e55","White",3007,"40","F","L","OLD","B",1
"5aea88ec1aff900001cc0e55","White",2788,"10","M","L","OLD","W",1
"5aea88ec1aff900001cc0e55","White",5389,"50","F","H","OLD","B",1
"5aea88ec1aff900001cc0e55","White",3753,"20","F","H","OLD","W",0
"5aea88ec1aff900001cc0e55","White",2710,"50","F","L","OLD","B",0
"5aea88ec1aff900001cc0e55","White",3373,"100","M","H","OLD","B",1
"5aea88ec1aff900001cc0e55","White",4866,"66","M","H","OLD","W",0
"5aea88ec1aff900001cc0e55","White",4142,"70","F","L","OLD","W",1
"5aea88ec1aff900001cc0e55","White",4407,"30","F","L","OLD","B",1
"5aea88ec1aff900001cc0e55","White",2594,"50","F","L","OLD","B",1
"5aea88ec1aff900001cc0e55","White",5279,"25","F","L","OLD","B",1
"5aea88ec1aff900001cc0e55","White",3571,"80","F","H","OLD","B",1
"5aea88ec1aff900001cc0e55","White",6410,"40","F","L","OLD","W",1
"5aea88ec1aff900001cc0e55","White",5251,"60","F","L","OLD","B",1
"5aea88ec1aff900001cc0e55","White",3233,"25","F","L","OLD","B",1
"5aea88ec1aff900001cc0e55","White",3031,"5","F","H","OLD","W",1
"5aea88ec1aff900001cc0e55","White",3271,"30","F","H","OLD","W",1
"5aea88ec1aff900001cc0e55","White",3567,"10","F","H","OLD","B",1
"5aea88ec1aff900001cc0e55","White",6107,"40","M","H","OLD","W",1
"5aea88ec1aff900001cc0e55","White",4816,"33","F","L","OLD","W",1
"5aea88ec1aff900001cc0e55","White",4028,"80","F","L","OLD","B",1
"5aea88ec1aff900001cc0e55","White",5786,"80","F","H","OLD","B",0
"5aea88ec1aff900001cc0e55","White",3586,"90","F","L","OLD","W",1
"5aeae9fd26b66800016982d6","White",7666,"55","F","H","OLD","B",1
"5aeae9fd26b66800016982d6","White",8349,"55","M","L","OLD","W",1
"5aeae9fd26b66800016982d6","White",4480,"15","M","L","OLD","W",0
"5aeae9fd26b66800016982d6","White",5746,"40","M","H","OLD","W",1
"5aeae9fd26b66800016982d6","White",9222,"60","M","L","OLD","W",1
"5aeae9fd26b66800016982d6","White",11198,"45","F","H","OLD","B",1
"5aeae9fd26b66800016982d6","White",4301,"15","M","L","OLD","W",1
"5aeae9fd26b66800016982d6","White",7080,"20","M","L","OLD","W",1
"5aeae9fd26b66800016982d6","White",5660,"70","F","H","OLD","W",1
"5aeae9fd26b66800016982d6","White",4081,"35","F","L","OLD","B",1
"5aeae9fd26b66800016982d6","White",9741,"30","F","H","OLD","B",1
"5aeae9fd26b66800016982d6","White",9385,"65","F","H","OLD","W",1
"5aeae9fd26b66800016982d6","White",6907,"30","F","L","OLD","W",1
"5aeae9fd26b66800016982d6","White",3991,"25","F","L","OLD","W",0
"5aeae9fd26b66800016982d6","White",5256,"50","F","L","OLD","W",1
"5aeae9fd26b66800016982d6","White",3380,"15","F","L","OLD","B",1
"5aeae9fd26b66800016982d6","White",5175,"25","M","H","OLD","B",1
"5aeae9fd26b66800016982d6","White",4394,"10","M","H","OLD","B",0
"5aeae9fd26b66800016982d6","White",4562,"60","F","H","OLD","W",1
"5aeae9fd26b66800016982d6","White",4039,"50","F","L","OLD","B",1
"5aeae9fd26b66800016982d6","White",4395,"45","M","H","OLD","B",0
"5aeae9fd26b66800016982d6","White",2957,"15","F","L","OLD","B",1
"5aeae9fd26b66800016982d6","White",6368,"40","F","L","OLD","W",1
"5aeae9fd26b66800016982d6","White",5247,"20","F","L","OLD","B",0
"5aeae9fd26b66800016982d6","White",5021,"15","M","H","OLD","W",0
"5aeae9fd26b66800016982d6","White",4679,"30","M","H","OLD","W",1
"5aeae9fd26b66800016982d6","White",3989,"10","M","H","OLD","W",1
"5aeae9fd26b66800016982d6","White",8832,"50","F","H","OLD","W",1
"5aeae9fd26b66800016982d6","White",6477,"20","F","L","OLD","B",1
"5aeae9fd26b66800016982d6","White",5395,"60","F","L","OLD","B",0
"5aeae9fd26b66800016982d6","White",3455,"25","M","H","OLD","B",0
"5aeae9fd26b66800016982d6","White",5524,"25","F","L","OLD","W",1
"5aeae9fd26b66800016982d6","White",3967,"20","F","L","OLD","B",0
"5aeae9fd26b66800016982d6","White",4101,"25","M","H","OLD","W",1
"5aeae9fd26b66800016982d6","White",3403,"20","F","L","OLD","B",1
"5aeae9fd26b66800016982d6","White",5323,"20","F","L","OLD","B",1
"5aeae9fd26b66800016982d6","White",10039,"25","F","H","OLD","B",1
"5aeae9fd26b66800016982d6","White",4189,"20","F","H","OLD","B",1
"5aeae9fd26b66800016982d6","White",5429,"50","M","H","OLD","B",1
"5aeae9fd26b66800016982d6","White",3896,"20","F","H","OLD","W",1
"5af2f9d5dd84460001c1dd2a","White",3940,"0","M","L","OLD","W",1
"5af2f9d5dd84460001c1dd2a","White",6353,"15","M","H","OLD","W",1
"5af2f9d5dd84460001c1dd2a","White",3040,"0","M","H","OLD","W",1
"5af2f9d5dd84460001c1dd2a","White",6756,"50","M","H","OLD","W",1
"5af2f9d5dd84460001c1dd2a","White",5384,"40","M","H","OLD","W",1
"5af2f9d5dd84460001c1dd2a","White",4109,"3","M","H","OLD","W",1
"5af2f9d5dd84460001c1dd2a","White",3488,"1","F","L","OLD","B",0
"5af2f9d5dd84460001c1dd2a","White",3036,"0","F","L","OLD","B",1
"5af2f9d5dd84460001c1dd2a","White",4847,"10","F","L","OLD","W",1
"5af2f9d5dd84460001c1dd2a","White",3370,"1","F","H","OLD","W",1
"5af2f9d5dd84460001c1dd2a","White",5186,"40","F","L","OLD","W",0
"5af2f9d5dd84460001c1dd2a","White",3388,"1","M","L","OLD","W",0
"5af2f9d5dd84460001c1dd2a","White",3547,"1","F","H","OLD","W",1
"5af2f9d5dd84460001c1dd2a","White",8029,"50","F","H","OLD","W",1
"5af2f9d5dd84460001c1dd2a","White",2991,"3","F","L","OLD","B",0
"5af2f9d5dd84460001c1dd2a","White",4237,"3","F","H","OLD","W",1
"5af2f9d5dd84460001c1dd2a","White",4387,"1","F","L","OLD","B",0
"5af2f9d5dd84460001c1dd2a","White",4854,"0","M","H","OLD","B",1
"5af2f9d5dd84460001c1dd2a","White",3086,"0","M","H","OLD","B",0
"5af2f9d5dd84460001c1dd2a","White",8383,"80","F","H","OLD","W",1
"5af2f9d5dd84460001c1dd2a","White",3943,"1","M","L","OLD","W",1
"5af2f9d5dd84460001c1dd2a","White",3183,"0","F","L","OLD","B",1
"5af2f9d5dd84460001c1dd2a","White",3547,"0","F","L","OLD","B",0
"5af2f9d5dd84460001c1dd2a","White",3960,"1","F","H","OLD","B",1
"5af2f9d5dd84460001c1dd2a","White",3227,"0","M","H","OLD","B",1
"5af2f9d5dd84460001c1dd2a","White",3936,"3","M","L","OLD","W",1
"5af2f9d5dd84460001c1dd2a","White",4263,"1","F","L","OLD","B",1
"5af2f9d5dd84460001c1dd2a","White",3037,"0","F","H","OLD","B",0
"5af2f9d5dd84460001c1dd2a","White",7056,"10","F","L","OLD","B",1
"5af2f9d5dd84460001c1dd2a","White",3435,"1","M","H","OLD","B",1
"5af2f9d5dd84460001c1dd2a","White",3112,"0","F","H","OLD","B",1
"5af2f9d5dd84460001c1dd2a","White",5855,"2","F","L","OLD","B",1
"5af2f9d5dd84460001c1dd2a","White",3064,"0","M","H","OLD","B",0
"5af2f9d5dd84460001c1dd2a","White",4027,"0","F","H","OLD","B",0
"5af2f9d5dd84460001c1dd2a","White",4099,"2","M","L","OLD","W",1
"5af2f9d5dd84460001c1dd2a","White",4822,"2","F","L","OLD","B",1
"5af2f9d5dd84460001c1dd2a","White",4708,"0","F","H","OLD","B",0
"5af2f9d5dd84460001c1dd2a","White",6062,"60","F","L","OLD","W",1
"5af2f9d5dd84460001c1dd2a","White",6081,"9","F","L","OLD","W",1
"5af2f9d5dd84460001c1dd2a","White",3047,"0","F","L","OLD","W",0
"5b6d45fe3a3efc000157bab3","Black",3437,"40","M","H","OLD","B",1
"5b6d45fe3a3efc000157bab3","Black",6988,"31","M","H","OLD","W",0
"5b6d45fe3a3efc000157bab3","Black",3044,"100","F","H","OLD","W",1
"5b6d45fe3a3efc000157bab3","Black",17727,"100","F","H","OLD","B",1
"5b6d45fe3a3efc000157bab3","Black",3509,"30","M","H","OLD","W",1
"5b6d45fe3a3efc000157bab3","Black",19036,"45","M","H","OLD","B",0
"5b6d45fe3a3efc000157bab3","Black",8063,"60","M","L","OLD","W",1
"5b6d45fe3a3efc000157bab3","Black",4519,"100","F","L","OLD","B",1
"5b6d45fe3a3efc000157bab3","Black",3137,"0","F","L","OLD","B",0
"5b6d45fe3a3efc000157bab3","Black",3308,"24","F","L","OLD","B",1
"5b6d45fe3a3efc000157bab3","Black",11784,"40","F","L","OLD","B",0
"5b6d45fe3a3efc000157bab3","Black",7815,"20","M","H","OLD","W",0
"5b6d45fe3a3efc000157bab3","Black",4768,"75","M","H","OLD","W",0
"5b6d45fe3a3efc000157bab3","Black",13364,"45","F","L","OLD","B",0
"5b6d45fe3a3efc000157bab3","Black",3305,"35","F","L","OLD","W",1
"5b6d45fe3a3efc000157bab3","Black",11959,"0","F","L","OLD","W",0
"5b6d45fe3a3efc000157bab3","Black",5045,"25","F","L","OLD","W",0
"5b6d45fe3a3efc000157bab3","Black",3771,"40","F","L","OLD","W",1
"5b6d45fe3a3efc000157bab3","Black",3604,"33","M","L","OLD","W",1
"5b6d45fe3a3efc000157bab3","Black",2906,"67","F","H","OLD","W",1
"5b6d45fe3a3efc000157bab3","Black",5938,"0","F","L","OLD","B",1
"5b6d45fe3a3efc000157bab3","Black",7139,"80","M","L","OLD","W",1
"5b6d45fe3a3efc000157bab3","Black",5103,"15","F","H","OLD","B",1
"5b6d45fe3a3efc000157bab3","Black",3574,"100","F","H","OLD","B",1
"5b6d45fe3a3efc000157bab3","Black",3337,"33","F","L","OLD","B",0
"5b6d45fe3a3efc000157bab3","Black",3095,"0","F","H","OLD","B",1
"5b6d45fe3a3efc000157bab3","Black",3490,"50","F","H","OLD","B",1
"5b6d45fe3a3efc000157bab3","Black",4561,"45","F","H","OLD","W",0
"5b6d45fe3a3efc000157bab3","Black",2932,"0","F","L","OLD","B",0
"5b6d45fe3a3efc000157bab3","Black",3500,"63","M","H","OLD","B",1
"5b6d45fe3a3efc000157bab3","Black",18844,"40","F","L","OLD","W",0
"5b6d45fe3a3efc000157bab3","Black",7520,"20","F","H","OLD","W",0
"5b6d45fe3a3efc000157bab3","Black",8878,"55","F","H","OLD","W",0
"5b6d45fe3a3efc000157bab3","Black",4515,"0","F","L","OLD","B",1
"5b6d45fe3a3efc000157bab3","Black",7365,"0","F","L","OLD","B",1
"5b6d45fe3a3efc000157bab3","Black",16076,"50","M","H","OLD","B",1
"5b6d45fe3a3efc000157bab3","Black",4253,"100","M","H","OLD","B",1
"5b6d45fe3a3efc000157bab3","Black",7276,"80","M","H","OLD","W",0
"5b6d45fe3a3efc000157bab3","Black",3766,"10","M","L","OLD","W",0
"5b6d45fe3a3efc000157bab3","Black",7109,"10","M","L","OLD","W",0
"5b9a367afe0ef200013fe072","White",3602,"95","F","L","OLD","B",1
"5b9a367afe0ef200013fe072","White",8072,"41","F","L","OLD","B",0
"5b9a367afe0ef200013fe072","White",3965,"90","F","L","OLD","B",1
"5b9a367afe0ef200013fe072","White",3403,"63","F","L","OLD","W",0
"5b9a367afe0ef200013fe072","White",4286,"66","M","H","OLD","B",0
"5b9a367afe0ef200013fe072","White",6545,"70","F","H","OLD","B",1
"5b9a367afe0ef200013fe072","White",2868,"55","F","H","OLD","W",1
"5b9a367afe0ef200013fe072","White",3881,"90","F","L","OLD","W",1
"5b9a367afe0ef200013fe072","White",3381,"65","M","H","OLD","B",1
"5b9a367afe0ef200013fe072","White",4060,"60","F","L","OLD","B",1
